,address,rent,sold,sold year,sqft,var,zipcode
16641,300 E 62nd St APT 705,2350,,,,2,10065
16642,300 E 62nd St APT 801,3200,266500,2012,608,0,10065
16643,300 E 62nd St APT 803,2200,273000,2003,435,0,10065
16644,300 E 62nd St APT 804,3950,,,,2,10065
16645,300 E 62nd St APT 805,2335,355000,2012,366,0,10065
16646,300 E 62nd St APT 901,3200,235000,1999,608,0,10065
16647,300 E 62nd St APT 902,4200,,,,2,10065
16648,300 E 62nd St APT 903,2495,497000,2008,435,0,10065
16649,300 E 62nd St APT 904,3995,576000,2012,820,0,10065
16650,300 E 62nd St APT 905,,180000,2009,400,1,10065
16651,300 E 62nd St APT 1003,2200,510000,2019,435,0,10065
16652,350 E 62nd St APT 1A,2933,87500,1995,596,0,10065
16653,350 E 62nd St APT 3A,4200,,,,2,10065
16654,350 E 62nd St APT 5A,4400,207000,1996,950,0,10065
16655,350 E 62nd St APT 1B,2450,555000,2016,465,0,10065
16656,350 E 62nd St APT 2B,3800,,,,2,10065
16657,350 E 62nd St APT 1C,2795,,,,2,10065
16658,350 E 62nd St APT 1D,2425,220000,2001,490,0,10065
16659,350 E 62nd St APT 5D,2600,,,,2,10065
16660,350 E 62nd St APT 2E,3392,260000,2000,718,0,10065
16661,350 E 62nd St APT 4F,2350,580000,2017,435,0,10065
16662,350 E 62nd St APT 5F,2950,10,2015,590,0,10065
16663,350 E 62nd St APT 4G,2650,485000,2011,465,0,10065
16664,350 E 62nd St APT 5G,2995,10,2015,568,0,10065
16665,350 E 62nd St APT 2H,2795,,,,2,10065
16666,350 E 62nd St APT 3H,2800,499000,2013,526,0,10065
16667,350 E 62nd St APT 4H,2750,,,,2,10065
16668,350 E 62nd St APT 5H,3000,,,,2,10065
16669,350 E 62nd St APT 5J,2950,,,,2,10065
16670,350 E 62nd St APT 2M,3162,,,,2,10065
16671,350 E 62nd St APT 3M,3500,385000,2003,739,0,10065
16672,350 E 62nd St APT 3N,2400,,,,2,10065
16673,350 E 62nd St APT 4N,2575,450000,2018,465,0,10065
16674,350 E 62nd St APT 2O,2495,114500,1998,500,0,10065
16675,350 E 62nd St APT 3O,2550,,,,2,10065
16676,350 E 62nd St APT 4O,2600,,,,2,10065
16677,350 E 62nd St APT 1A,2933,87500,1995,596,0,10065
16678,350 E 62nd St APT 3A,4200,,,,2,10065
16679,350 E 62nd St APT 5A,4400,207000,1996,950,0,10065
16680,350 E 62nd St APT 1B,2450,555000,2016,465,0,10065
16681,350 E 62nd St APT 2B,3800,,,,2,10065
16682,350 E 62nd St APT 1C,2795,,,,2,10065
16683,350 E 62nd St APT 1D,2425,220000,2001,490,0,10065
16684,350 E 62nd St APT 5D,2600,,,,2,10065
16685,350 E 62nd St APT 2E,3392,260000,2000,718,0,10065
16686,350 E 62nd St APT 4F,2350,580000,2017,435,0,10065
16687,350 E 62nd St APT 5F,2950,10,2015,590,0,10065
16688,350 E 62nd St APT 4G,2650,485000,2011,465,0,10065
16689,350 E 62nd St APT 5G,2995,10,2015,568,0,10065
16690,350 E 62nd St APT 2H,2795,,,,2,10065
16691,350 E 62nd St APT 3H,2800,499000,2013,526,0,10065
16692,350 E 62nd St APT 4H,2750,,,,2,10065
16693,350 E 62nd St APT 5H,3000,,,,2,10065
16694,350 E 62nd St APT 5J,2950,,,,2,10065
16695,350 E 62nd St APT 2M,3162,,,,2,10065
16696,350 E 62nd St APT 3M,3500,385000,2003,739,0,10065
16697,350 E 62nd St APT 3N,2400,,,,2,10065
16698,350 E 62nd St APT 4N,2575,450000,2018,465,0,10065
16699,350 E 62nd St APT 2O,2495,114500,1998,500,0,10065
16700,350 E 62nd St APT 3O,2550,,,,2,10065
16701,350 E 62nd St APT 4O,2600,,,,2,10065
16702,350 E 62nd St APT 1A,2933,87500,1995,596,0,10065
16703,350 E 62nd St APT 3A,4200,,,,2,10065
16704,350 E 62nd St APT 5A,4400,207000,1996,950,0,10065
16705,350 E 62nd St APT 1B,2450,555000,2016,465,0,10065
16706,350 E 62nd St APT 2B,3800,,,,2,10065
16707,350 E 62nd St APT 1C,2795,,,,2,10065
16708,350 E 62nd St APT 1D,2425,220000,2001,490,0,10065
16709,350 E 62nd St APT 5D,2600,,,,2,10065
16710,350 E 62nd St APT 2E,3392,260000,2000,718,0,10065
16711,350 E 62nd St APT 4F,2350,580000,2017,435,0,10065
16712,350 E 62nd St APT 5F,2950,10,2015,590,0,10065
16713,350 E 62nd St APT 4G,2650,485000,2011,465,0,10065
16714,350 E 62nd St APT 5G,2995,10,2015,568,0,10065
16715,350 E 62nd St APT 2H,2795,,,,2,10065
16716,350 E 62nd St APT 3H,2800,499000,2013,526,0,10065
16717,350 E 62nd St APT 4H,2750,,,,2,10065
16718,350 E 62nd St APT 5H,3000,,,,2,10065
16719,350 E 62nd St APT 5J,2950,,,,2,10065
16720,350 E 62nd St APT 2M,3162,,,,2,10065
16721,350 E 62nd St APT 3M,3500,385000,2003,739,0,10065
16722,350 E 62nd St APT 3N,2400,,,,2,10065
16723,350 E 62nd St APT 4N,2575,450000,2018,465,0,10065
16724,350 E 62nd St APT 2O,2495,114500,1998,500,0,10065
16725,350 E 62nd St APT 3O,2550,,,,2,10065
16726,350 E 62nd St APT 4O,2600,,,,2,10065
16727,301 E 61st St,18000,,,,2,10065
16728,301 E 61st St # 16A,17250,,,,2,10065
16729,301 E 61st St APT 10B,6800,,,,2,10065
16730,301 E 61st St APT 3B,5988,,,,2,10065
16731,301 E 61st St APT 3C,2600,,,,2,10065
16732,301 E 61st St APT 5C,2600,,,,2,10065
16733,301 E 61st St APT 2B,7000,,,,2,10065
16734,301 E 61st St APT 2C,3631,,,,2,10065
16735,301 E 61st St APT 4B,7011,,,,2,10065
16736,301 E 61st St APT 4C,3631,,,,2,10065
16737,301 E 61st St APT 3D,4900,,,,2,10065
16738,301 E 61st St APT 3A,3350,,,,2,10065
16739,301 E 61st St APT 9B,8900,,,,2,10065
16740,340 E 64th St # 11E345,4700,820000,2010,1002,0,10065
16741,340 E 64th St # PHBC,18000,,,,2,10065
16742,340 E 64th St APT 6J,7800,,,,2,10065
16743,340 E 64th St APT 3K,7800,855000,2003,1419,0,10065
16744,340 E 64th St APT 28B,9230,1540000,2004,1633,0,10065
16745,340 E 64th St APT 28A,7250,,,,2,10065
16746,340 E 64th St APT 20K,7700,1740000,2017,1420,0,10065
16747,340 E 64th St APT 15K,7700,,,,2,10065
16748,340 E 64th St APT 8J,7800,,,,2,10065
16749,340 E 64th St APT 7S,7150,833250,2007,1285,0,10065
16750,340 E 64th St APT 7J,7800,,,,2,10065
16751,340 E 64th St APT 2C,7800,,,,2,10065
16752,340 E 64th St APT 2D,9950,1755000,2008,1714,0,10065
16753,340 E 64th St APT 2G,10500,,,,2,10065
16754,340 E 64th St APT 2J,7800,500000,2006,1487,0,10065
16755,340 E 64th St APT 2L,9230,,,,2,10065
16756,340 E 64th St APT 2S,7000,,,,2,10065
16757,340 E 64th St APT 3A,4200,,,,2,10065
16758,340 E 64th St APT 3B,5675,,,,2,10065
16759,340 E 64th St APT 3C,7700,,,,2,10065
16760,340 E 64th St APT 3D,7700,380000,1996,1473,0,10065
16761,340 E 64th St APT 3E,5200,196000,1995,1052,0,10065
16762,340 E 64th St APT 3F,4800,900000,2013,1016,0,10065
16763,340 E 64th St APT 3M,5060,,,,2,10065
16764,340 East 64th Street #9TH FLOOR,4600,3725000,2011,980,0,10065
16765,340 East 64th Street #9TH FLOOR,4600,3725000,2011,980,0,10065
16766,340 E 64th St # 11E345,4700,820000,2010,1002,0,10065
16767,340 E 64th St # PHBC,18000,,,,2,10065
16768,340 E 64th St APT 6J,7800,,,,2,10065
16769,340 E 64th St APT 3K,7800,855000,2003,1419,0,10065
16770,340 E 64th St APT 28B,9230,1540000,2004,1633,0,10065
16771,340 E 64th St APT 28A,7250,,,,2,10065
16772,340 E 64th St APT 20K,7700,1740000,2017,1420,0,10065
16773,340 E 64th St APT 15K,7700,,,,2,10065
16774,340 E 64th St APT 8J,7800,,,,2,10065
16775,340 E 64th St APT 7S,7150,833250,2007,1285,0,10065
16776,340 E 64th St APT 7J,7800,,,,2,10065
16777,340 E 64th St APT 2C,7800,,,,2,10065
16778,340 E 64th St APT 2D,9950,1755000,2008,1714,0,10065
16779,340 E 64th St APT 2G,10500,,,,2,10065
16780,340 E 64th St APT 2J,7800,500000,2006,1487,0,10065
16781,340 E 64th St APT 2L,9230,,,,2,10065
16782,340 E 64th St APT 2S,7000,,,,2,10065
16783,340 E 64th St APT 3A,4200,,,,2,10065
16784,340 E 64th St APT 3B,5675,,,,2,10065
16785,340 E 64th St APT 3C,7700,,,,2,10065
16786,340 E 64th St APT 3D,7700,380000,1996,1473,0,10065
16787,340 E 64th St APT 3E,5200,196000,1995,1052,0,10065
16788,340 E 64th St APT 3F,4800,900000,2013,1016,0,10065
16789,340 E 64th St APT 3M,5060,,,,2,10065
16790,300 East 64th Street #28B,7550,2555000,2017,1317,0,10065
16791,300 East 64th Street #28B,7550,2555000,2017,1317,0,10065
16792,304 E 65th St,3600,935000,2013,860,0,10065
16793,304 E 65th St,3600,935000,2013,860,0,10065
16794,304 E 65th St,3600,935000,2013,860,0,10065
16795,359 E 68th St APT 3A,3400,835000,2018,750,0,10065
16796,359 E 68th St APT 5A,4200,210000,1998,800,0,10065
16797,359 E 68th St APT 5B,3500,4000,2012,634,0,10065
16798,359 E 68th St APT 6A,3400,,,,2,10065
16799,359 E 68th St APT 7A,4000,118000,1996,750,0,10065
16800,359 E 68th St APT 9A,3400,266000,1993,665,0,10065
16801,359 E 68th St APT 10A,4000,885000,2017,683,0,10065
16802,359 E 68th St APT 10B,3395,,,,2,10065
16803,359 E 68th St PENTHOUSE A,4500,1500000,2010,665,0,10065
16804,359 E 68th St PENTHOUSE B,4250,1500000,2010,635,0,10065
16805,359 E 68th St APT 8B,3150,849000,2015,635,0,10065
16806,359 E 68th St APT 2B,4000,570000,2010,775,0,10065
16807,359 E 68th St APT 9B,4000,900000,2017,635,0,10065
16808,359 E 68th St APT 8A,4000,888000,2017,665,0,10065
16809,359 E 68th St APT 7B,3995,1,2014,875,0,10065
16810,359 E 68th St APT 6B,3392,837000,2016,635,0,10065
16811,359 E 68th St APT 4B,4000,567000,2009,750,0,10065
16812,359 E 68th St APT 4A,4000,559000,2006,800,0,10065
16813,359 E 68th St APT 3B,3400,530000,2010,635,0,10065
16814,359 E 68th St APT 2A,3392,549855,2006,725,0,10065
16815,359 E 68th St APT 8B,3150,,,,2,10065
16816,359 E 68th St FRNT 1,3800,,,,2,10065
16817,359 E 68th St FRNT 2,5895,,,,2,10065
16818,350 E 72nd St,7550,,,,2,10021
16819,308 E 72nd St # 1,7745,1960000,2007,1662,0,10021
16820,308 E 72nd St APT 3A,8950,754000,1997,1665,0,10021
16821,308 E 72nd St APT 3B,7800,3587500,1998,1482,0,10021
16822,308 E 72nd St APT 3C,7800,591000,1997,1430,0,10021
16823,308 E 72nd St APT 6E,4200,1100000,2016,916,0,10021
16824,308 E 72nd St APT 4C,7800,1650000,2007,1430,0,10021
16825,308 E 72nd St APT 5A,8950,743500,1997,1665,0,10021
16826,308 E 72nd St APT 5C,7700,1450000,2003,1430,0,10021
16827,308 E 72nd St APT 6C,7700,575500,1996,1430,0,10021
16828,308 E 72nd St APT 7A,8950,2500000,2008,1665,0,10021
16829,308 E 72nd St APT 8A,9650,721000,1997,1665,0,10021
16830,308 E 72nd St APT 8B,7800,641500,1997,1482,0,10021
16831,308 E 72nd St APT 8C,7700,585500,1997,1430,0,10021
16832,308 E 72nd St APT 8D,8950,641500,1997,1662,0,10021
16833,308 E 72nd St APT 8E,4195,990000,2014,916,0,10021
16834,308 E 72nd St APT 9A,9750,440000,2016,1665,0,10021
16835,308 E 72nd St APT 9C,7700,1495000,2006,1430,0,10021
16836,308 E 72nd St APT 9D,15950,4544172,1997,2575,0,10021
16837,308 E 72nd St APT 10B,7800,652000,1997,1482,0,10021
16838,308 E 72nd St APT 10C,7800,1850000,2016,1430,0,10021
16839,308 E 72nd St APT 10D,15950,3150000,2006,2575,0,10021
16840,308 E 72nd St APT 11A,9500,2725000,2008,1665,0,10021
16841,308 E 72nd St APT 11B,7700,718000,1996,1453,0,10021
16842,308 E 72nd St APT 11D,16250,3825000,2013,2575,0,10021
16843,308 E 72nd St APT 12C,7700,785000,1999,1430,0,10021
16844,1355 1st Ave,5600,1501919,2015,1056,0,10021
16845,330 E 75th St APT 11F,3300,290000,1999,725,0,10021
16846,330 E 75th St APT 14E,4250,1610000,2015,936,0,10021
16847,330 E 75th St APT 2D,2750,,,,2,10021
16848,330 E 75th St APT 2E,4495,1070000,2017,936,0,10021
16849,330 E 75th St APT 2F,3350,927000,1998,689,0,10021
16850,330 E 75th St APT 2G,4500,,,,2,10021
16851,330 E 75th St APT 2H,3350,,,,2,10021
16852,330 E 75th St APT 2L,2750,527500,2012,600,0,10021
16853,330 E 75th St APT 3B,6200,1400000,2018,1215,0,10021
16854,330 E 75th St APT 3C,5250,1035000,2013,1025,0,10021
16855,330 E 75th St APT 3G,5000,,,,2,10021
16856,330 E 75th St APT 3K,3350,,,,2,10021
16857,330 E 75th St APT 3L,3200,775000,2016,625,0,10021
16858,330 E 75th St APT 4C,4500,695000,2003,995,0,10021
16859,330 E 75th St APT 4E,4500,1200000,2014,985,0,10021
16860,330 E 75th St APT 4F,3350,560000,2009,689,0,10021
16861,330 E 75th St APT 4G,4500,,,,2,10021
16862,330 E 75th St APT 4H,3350,220000,1998,689,0,10021
16863,330 E 75th St APT 4J,3350,293000,2000,689,0,10021
16864,330 E 75th St APT 5B,5850,1075000,2006,1161,0,10021
16865,330 E 75th St APT 5D,2800,,,,2,10021
16866,330 E 75th St APT 5F,3250,73900,2003,700,0,10021
16867,330 E 75th St APT 5H,3250,195000,1997,765,0,10021
16868,330 E 75th St APT 5J,3250,693687,2015,720,0,10021
16869,330 E 75th St APT 5K,3350,,,,2,10021
16870,330 E 75th St APT 11F,3300,290000,1999,725,0,10021
16871,330 E 75th St APT 14E,4250,1610000,2015,936,0,10021
16872,330 E 75th St APT 2D,2750,,,,2,10021
16873,330 E 75th St APT 2E,4495,1070000,2017,936,0,10021
16874,330 E 75th St APT 2F,3350,927000,1998,689,0,10021
16875,330 E 75th St APT 2G,4500,,,,2,10021
16876,330 E 75th St APT 2H,3350,,,,2,10021
16877,330 E 75th St APT 2L,2750,527500,2012,600,0,10021
16878,330 E 75th St APT 3B,6200,1400000,2018,1215,0,10021
16879,330 E 75th St APT 3C,5250,1035000,2013,1025,0,10021
16880,330 E 75th St APT 3G,5000,,,,2,10021
16881,330 E 75th St APT 3K,3350,,,,2,10021
16882,330 E 75th St APT 3L,3200,775000,2016,625,0,10021
16883,330 E 75th St APT 4C,4500,695000,2003,995,0,10021
16884,330 E 75th St APT 4E,4500,1200000,2014,985,0,10021
16885,330 E 75th St APT 4F,3350,560000,2009,689,0,10021
16886,330 E 75th St APT 4G,4500,,,,2,10021
16887,330 E 75th St APT 4H,3350,220000,1998,689,0,10021
16888,330 E 75th St APT 4J,3350,293000,2000,689,0,10021
16889,330 E 75th St APT 5B,5850,1075000,2006,1161,0,10021
16890,330 E 75th St APT 5D,2800,,,,2,10021
16891,330 E 75th St APT 5F,3250,73900,2003,700,0,10021
16892,330 E 75th St APT 5H,3250,195000,1997,765,0,10021
16893,330 E 75th St APT 5J,3250,693687,2015,720,0,10021
16894,330 E 75th St APT 5K,3350,,,,2,10021
16895,300 East 77th Street #27/28D,28644,6700000,2017,4254,0,10075
16896,303 E 77th St,3450,3755828,2015,1751,0,10075
16897,303 E 77th St,7300,,,,2,10075
16898,300 E 79th St,,3863437,2011,2465,1,10075
16899,300 E 79th St,2950,,,,2,10075
16900,401 E 60th St,22500,5900000,2015,2650,0,10022
16901,401 E 60th St,5760,2700000,2009,1108,0,10022
16902,401 E 60th St,22500,5900000,2015,2650,0,10022
16903,401 E 60th St,5760,2700000,2009,1108,0,10022
16904,300 E 62nd St APT 403,2200,560000,2016,435,0,10065
16905,403 E 62nd St APT 4A,3000,50000,1996,650,0,10065
16906,403 E 62nd St APT 2B,3040,425000,2006,618,0,10065
16907,403 E 62nd St APT 2C,3050,515000,2014,619,0,10065
16908,403 E 62nd St APT 3C,3050,,,,2,10065
16909,403 E 62nd St APT 4C,3050,140000,1998,619,0,10065
16910,403 E 62nd St APT 5B,3040,440000,2011,618,0,10065
16911,403 E 62nd St APT 5C,3050,575000,2014,619,0,10065
16912,403 E 62nd St APT 5D,2700,115000,1999,488,0,10065
16913,403 E 62nd St APT 6B,3040,345000,2003,618,0,10065
16914,403 E 62nd St APT 7A,2700,152000,1998,488,0,10065
16915,403 E 62nd St APT 7B,3040,235000,2000,618,0,10065
16916,403 E 62nd St 7 C,3100,750000,2017,619,0,10065
16917,403 E 62nd St APT 8A,2700,585000,2018,488,0,10065
16918,403 E 62nd St APT 8C,3050,610000,2006,619,0,10065
16919,403 E 62nd St APT 8D,2700,430000,2010,488,0,10065
16920,403 E 62nd St APT 9B,3000,131000,1997,618,0,10065
16921,403 E 62nd St APT 9D,4335,,,,2,10065
16922,403 E 62nd St APT 10C,3195,145133,2006,650,0,10065
16923,403 E 62nd St APT 11C,3050,,,,2,10065
16924,403 E 62nd St APT 11D,4400,10,2012,987,0,10065
16925,403 E 62nd St APT 12B,3040,150000,1998,618,0,10065
16926,403 E 62nd St APT 6C,3050,575000,2006,619,0,10065
16927,403 E 62nd St APT 14D,4400,607000,2012,987,0,10065
16928,403 E 62nd St APT 16A,3995,260000,1998,818,0,10065
16929,404 E 66th St APT 4L,3200,,,,2,10065
16930,404 E 66th St APT 1A,3209,725000,2014,721,0,10065
16931,404 E 66th St APT 1B,2800,,,,2,10065
16932,404 E 66th St APT 1E,5500,,,,2,10065
16933,404 E 66th St APT 1F,2675,,,,2,10065
16934,404 E 66th St APT 1H,2900,,,,2,10065
16935,404 E 66th St APT 2C,2650,,,,2,10065
16936,404 E 66th St APT 2D,3920,,,,2,10065
16937,404 E 66th St APT 2F,3999,330000,2000,914,0,10065
16938,404 E 66th St APT 2G,5800,1325000,2015,1200,0,10065
16939,404 E 66th St APT 2H,3600,158500,1995,874,0,10065
16940,404 E 66th St APT 2J,2650,470000,2013,536,0,10065
16941,404 E 66th St APT 2K,2700,100000,1993,552,0,10065
16942,404 E 66th St APT 2L,3200,,,,2,10065
16943,404 E 66th St APT 3B,2750,251000,2001,560,0,10065
16944,404 E 66th St APT 3C,2650,,,,2,10065
16945,404 E 66th St APT 3F,3999,165500,1996,914,0,10065
16946,404 E 66th St APT 3G,5600,216500,1995,1156,0,10065
16947,404 E 66th St APT 3L,3200,,,,2,10065
16948,404 E 66th St APT 4A,3195,,,,2,10065
16949,404 E 66th St APT 4B,2600,130000,1998,560,0,10065
16950,404 E 66th St APT 4C,2650,450000,2006,537,0,10065
16951,404 E 66th St APT 4E,5750,400000,1999,1180,0,10065
16952,404 E 66th St APT 4F,3999,170000,1992,914,0,10065
16953,404 E 66th St APT 4H,3800,220000,1997,874,0,10065
16954,400 E 67th St # 9B,6900,,,,2,10065
16955,400 E 67th St # 5J,7300,,,,2,10065
16956,400 E 67th St # 6D,6995,,,,2,10065
16957,400 E 67th St # 8-D,4995,,,,2,10065
16958,400 E 67th St # 9C,5292,,,,2,10065
16959,400 E 67th St # 18C,17000,,,,2,10065
16960,400 E 67th St # 14A,17250,,,,2,10065
16961,400 E 67th St # 9A,7000,,,,2,10065
16962,400 E 67th St # 4E,3150,,,,2,10065
16963,400 E 67th St # 5E,2775,,,,2,10065
16964,400 E 67th St # 25C,16139,,,,2,10065
16965,400 E 67th St # 27A,15500,,,,2,10065
16966,400 E 67th St # 24B,10500,,,,2,10065
16967,400 E 67th St # 21C,4400,,,,2,10065
16968,400 E 67th St # 14C,14000,,,,2,10065
16969,400 E 67th St # 15C,13000,,,,2,10065
16970,400 E 67th St # 6G,8395,,,,2,10065
16971,400 E 67th St # 4F,8495,,,,2,10065
16972,400 E 67th St # 10B,5821,,,,2,10065
16973,400 E 67th St # 4B,7000,,,,2,10065
16974,400 E 67th St # 10C,5292,,,,2,10065
16975,400 E 67th St # 3D,3095,,,,2,10065
16976,400 E 67th St # 3E,3025,,,,2,10065
16977,400 E 67th St # 5F,3175,,,,2,10065
16978,400 E 67th St # 10F,6850,,,,2,10065
16979,400 E 67th St # 9B,6900,,,,2,10065
16980,400 E 67th St # 5J,7300,,,,2,10065
16981,400 E 67th St # 6D,6995,,,,2,10065
16982,400 E 67th St # 8-D,4995,,,,2,10065
16983,400 E 67th St # 9C,5292,,,,2,10065
16984,400 E 67th St # 18C,17000,,,,2,10065
16985,400 E 67th St # 14A,17250,,,,2,10065
16986,400 E 67th St # 9A,7000,,,,2,10065
16987,400 E 67th St # 4E,3150,,,,2,10065
16988,400 E 67th St # 5E,2775,,,,2,10065
16989,400 E 67th St # 25C,16139,,,,2,10065
16990,400 E 67th St # 27A,15500,,,,2,10065
16991,400 E 67th St # 24B,10500,,,,2,10065
16992,400 E 67th St # 21C,4400,,,,2,10065
16993,400 E 67th St # 14C,14000,,,,2,10065
16994,400 E 67th St # 15C,13000,,,,2,10065
16995,400 E 67th St # 6G,8395,,,,2,10065
16996,400 E 67th St # 4F,8495,,,,2,10065
16997,400 E 67th St # 10B,5821,,,,2,10065
16998,400 E 67th St # 4B,7000,,,,2,10065
16999,400 E 67th St # 10C,5292,,,,2,10065
17000,400 E 67th St # 3D,3095,,,,2,10065
17001,400 E 67th St # 3E,3025,,,,2,10065
17002,400 E 67th St # 5F,3175,,,,2,10065
17003,400 E 67th St # 10F,6850,,,,2,10065
17004,400 E 67th St # 9B,6900,,,,2,10065
17005,400 E 67th St # 5J,7300,,,,2,10065
17006,400 E 67th St # 6D,6995,,,,2,10065
17007,400 E 67th St # 8-D,4995,,,,2,10065
17008,400 E 67th St # 9C,5292,,,,2,10065
17009,400 E 67th St # 18C,17000,,,,2,10065
17010,400 E 67th St # 14A,17250,,,,2,10065
17011,400 E 67th St # 9A,7000,,,,2,10065
17012,400 E 67th St # 4E,3150,,,,2,10065
17013,400 E 67th St # 5E,2775,,,,2,10065
17014,400 E 67th St # 25C,16139,,,,2,10065
17015,400 E 67th St # 27A,15500,,,,2,10065
17016,400 E 67th St # 24B,10500,,,,2,10065
17017,400 E 67th St # 21C,4400,,,,2,10065
17018,400 E 67th St # 14C,14000,,,,2,10065
17019,400 E 67th St # 15C,13000,,,,2,10065
17020,400 E 67th St # 6G,8395,,,,2,10065
17021,400 E 67th St # 4F,8495,,,,2,10065
17022,400 E 67th St # 10B,5821,,,,2,10065
17023,400 E 67th St # 4B,7000,,,,2,10065
17024,400 E 67th St # 10C,5292,,,,2,10065
17025,400 E 67th St # 3D,3095,,,,2,10065
17026,400 E 67th St # 3E,3025,,,,2,10065
17027,400 E 67th St # 5F,3175,,,,2,10065
17028,400 E 67th St # 10F,6850,,,,2,10065
17029,400 E 70th St APT 3204,4000,747500,2019,868,0,10021
17030,400 E 70th St APT 1908,3200,280000,1999,575,0,10021
17031,400 E 70th St APT 1503,2995,545000,2007,535,0,10021
17032,400 E 70th St APT 1808,3195,,,,2,10021
17033,400 E 70th St APT 1803,2875,,,,2,10021
17034,400 E 70th St APT 2201,3595,250000,2018,767,0,10021
17035,400 E 70th St APT 3005,6500,1635000,2016,1284,0,10021
17036,400 E 70th St APT 207,3190,675000,2013,592,0,10021
17037,400 E 70th St APT 206,4450,969000,2007,1000,0,10021
17038,400 E 70th St APT 203,2750,578000,2008,522,0,10021
17039,400 E 70th St APT 202,3190,675000,2013,620,0,10021
17040,400 E 70th St APT 3901,7999,2695000,2017,1533,0,10021
17041,400 E 70th St APT 3801,13700,2300000,2006,2025,0,10021
